baseline_id,baseline,trial_id,group,attack_id,service_effect,evidence_class
B2,Anonymous credentials [16],cloud-A12-067,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-068,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-069,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-070,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-071,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-072,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-073,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-074,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-075,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-076,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-077,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-078,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-079,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-080,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-081,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-082,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-083,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-084,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-085,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-086,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-087,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-088,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-089,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-090,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-091,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-092,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-093,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-094,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-095,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-096,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-097,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-098,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-099,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-100,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-101,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-102,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-103,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-104,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-105,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-106,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-107,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-108,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-109,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-110,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-111,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-112,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-113,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-114,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-115,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-116,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-117,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-118,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-119,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-120,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-121,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-122,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-123,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-124,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-125,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-126,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-127,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-128,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-129,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-130,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-131,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-132,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-133,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-134,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-135,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-136,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-137,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-138,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-139,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-140,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-141,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-142,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-143,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-144,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-145,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-146,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-147,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-148,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-149,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-150,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-151,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-152,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-153,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-154,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-155,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-156,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-157,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-158,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-159,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-160,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-161,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-162,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-163,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-164,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-165,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-166,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-167,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-168,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-169,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-170,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-171,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-172,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-173,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-174,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-175,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-176,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-177,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-178,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-179,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-180,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-181,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-182,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-183,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-184,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-185,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-186,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-187,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-188,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-189,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-190,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-191,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-192,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-193,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-194,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-195,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-196,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-197,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-198,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-199,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-200,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-201,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-202,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-203,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-204,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-205,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-206,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-207,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-208,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-209,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-210,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-211,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-212,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-213,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-214,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-215,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-216,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-217,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-218,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-219,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-220,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-221,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-222,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-223,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-224,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-225,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-226,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-227,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-228,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-229,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-230,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-231,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-232,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-233,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-234,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-235,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-236,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-237,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-238,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-239,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-240,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-241,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-242,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-243,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-244,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-245,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-246,G3,A12,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-247,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-248,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-249,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A12-250,G3,A12,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-001,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-002,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-003,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-004,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-005,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-006,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-007,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-008,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-009,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-010,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-011,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-012,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-013,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-014,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-015,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-016,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-017,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-018,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-019,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-020,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-021,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-022,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-023,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-024,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-025,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-026,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-027,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-028,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-029,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-030,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-031,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-032,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-033,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-034,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-035,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-036,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-037,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-038,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-039,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-040,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-041,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-042,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-043,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-044,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-045,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-046,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-047,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-048,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-049,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-050,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-051,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-052,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-053,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-054,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-055,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-056,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-057,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-058,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-059,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-060,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-061,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-062,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-063,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-064,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-065,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-066,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-067,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-068,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-069,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-070,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-071,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-072,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-073,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-074,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-075,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-076,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-077,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-078,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-079,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-080,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-081,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-082,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-083,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-084,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-085,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-086,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-087,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-088,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-089,G3,A13,false,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-090,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-091,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-092,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-093,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-094,G3,A13,true,deterministic_derivation_from_manuscript_summary
B2,Anonymous credentials [16],cloud-A13-095,G3,A13,false,deterministic_derivation_from_manuscript_summary
